,start,end,duration_mins,cluster,implicated_vars,z_scores
0,2017-06-05 13:50:00,2017-06-05 14:05:00,15.0,0,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp","Cyclone_Inlet_Gas_Temp: 3.95, Cyclone_Gas_Outlet_Temp: 3.95"
1,2017-11-16 19:15:00,2017-11-16 19:30:00,15.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 7.47, Cyclone_Outlet_Gas_draft: 5.37"
2,2018-02-22 12:20:00,2018-02-22 12:35:00,15.0,0,"Cyclone_cone_draft, Cyclone_Inlet_Draft","Cyclone_cone_draft: 2.88, Cyclone_Inlet_Draft: 2.50"
3,2018-03-02 17:10:00,2018-03-02 17:20:00,10.0,0,"Cyclone_Inlet_Draft, Cyclone_cone_draft","Cyclone_Inlet_Draft: 3.97, Cyclone_cone_draft: 3.51"
4,2018-03-12 16:55:00,2018-03-12 17:05:00,10.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 6.33, Cyclone_Inlet_Gas_Temp: 3.12"
5,2018-03-16 06:00:00,2018-03-16 06:10:00,10.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 8.96, Cyclone_Inlet_Gas_Temp: 2.64"
6,2018-03-16 18:05:00,2018-03-16 18:20:00,15.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 9.09, Cyclone_Inlet_Gas_Temp: 4.04"
7,2018-04-17 03:05:00,2018-04-17 03:30:00,25.0,0,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft","Cyclone_Outlet_Gas_draft: 5.13, Cyclone_Inlet_Draft: 4.53"
8,2018-04-21 07:50:00,2018-04-21 08:10:00,20.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 5.53, Cyclone_Inlet_Gas_Temp: 3.45"
9,2018-04-22 22:40:00,2018-04-22 22:50:00,10.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.61, Cyclone_Inlet_Gas_Temp: 2.05"
10,2018-04-24 04:05:00,2018-04-24 04:20:00,15.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp","Cyclone_Gas_Outlet_Temp: 5.22, Cyclone_Material_Temp: 2.66"
11,2018-04-24 19:25:00,2018-04-24 19:50:00,25.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 6.09, Cyclone_Inlet_Gas_Temp: 3.59"
12,2018-05-18 14:00:00,2018-05-18 14:15:00,15.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 9.03, Cyclone_Inlet_Draft: 2.36"
13,2018-05-30 11:50:00,2018-05-30 12:00:00,10.0,0,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft","Cyclone_Outlet_Gas_draft: 3.68, Cyclone_Inlet_Draft: 3.45"
14,2018-05-30 13:15:00,2018-05-30 13:40:00,25.0,0,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft","Cyclone_Outlet_Gas_draft: 3.45, Cyclone_Inlet_Draft: 3.18"
15,2018-05-30 14:20:00,2018-05-30 14:50:00,30.0,0,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft","Cyclone_Outlet_Gas_draft: 4.70, Cyclone_Inlet_Draft: 4.49"
16,2018-05-31 07:55:00,2018-05-31 08:20:00,25.0,0,"Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Gas_Temp: 3.51, Cyclone_Outlet_Gas_draft: 3.12"
17,2018-05-31 09:40:00,2018-05-31 10:00:00,20.0,0,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp","Cyclone_Inlet_Gas_Temp: 6.78, Cyclone_Material_Temp: 4.42"
18,2018-05-31 15:10:00,2018-05-31 15:25:00,15.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Outlet_Gas_draft","Cyclone_Gas_Outlet_Temp: 3.96, Cyclone_Outlet_Gas_draft: 2.54"
19,2018-06-02 06:40:00,2018-06-02 07:05:00,25.0,0,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft","Cyclone_Outlet_Gas_draft: 3.74, Cyclone_Inlet_Draft: 3.49"
20,2018-06-02 09:50:00,2018-06-02 10:10:00,20.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 7.01, Cyclone_Outlet_Gas_draft: 6.36"
21,2018-06-12 03:45:00,2018-06-12 04:40:00,55.0,0,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp","Cyclone_Inlet_Gas_Temp: 3.81, Cyclone_Material_Temp: 2.83"
22,2018-06-12 05:10:00,2018-06-12 05:25:00,15.0,0,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp","Cyclone_Inlet_Gas_Temp: 3.41, Cyclone_Material_Temp: 2.61"
23,2018-06-15 13:30:00,2018-06-15 14:25:00,55.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 4.64, Cyclone_Outlet_Gas_draft: 4.55"
24,2018-06-18 11:00:00,2018-06-18 11:10:00,10.0,0,"Cyclone_Outlet_Gas_draft, Cyclone_cone_draft","Cyclone_Outlet_Gas_draft: 4.79, Cyclone_cone_draft: 3.34"
25,2018-06-24 04:35:00,2018-06-24 04:50:00,15.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp","Cyclone_Gas_Outlet_Temp: 3.14, Cyclone_Material_Temp: 2.94"
26,2018-06-24 21:10:00,2018-06-24 21:35:00,25.0,0,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft","Cyclone_Material_Temp: 7.54, Cyclone_Outlet_Gas_draft: 3.44"
27,2018-08-05 03:55:00,2018-08-05 04:20:00,25.0,0,"Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft","Cyclone_Inlet_Gas_Temp: 3.50, Cyclone_cone_draft: 2.34"
28,2018-08-05 05:50:00,2018-08-05 06:30:00,40.0,0,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft","Cyclone_Outlet_Gas_draft: 3.48, Cyclone_Inlet_Draft: 3.35"
29,2018-08-14 11:30:00,2018-08-14 11:45:00,15.0,0,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft","Cyclone_Inlet_Gas_Temp: 4.96, Cyclone_Inlet_Draft: 4.47"
30,2018-08-16 06:20:00,2018-08-16 06:35:00,15.0,0,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp","Cyclone_Inlet_Gas_Temp: 3.05, Cyclone_Gas_Outlet_Temp: 2.70"
31,2018-08-23 15:30:00,2018-08-23 15:45:00,15.0,0,"Cyclone_Material_Temp, Cyclone_Inlet_Draft","Cyclone_Material_Temp: 9.67, Cyclone_Inlet_Draft: 2.98"
32,2018-08-28 10:50:00,2018-08-28 11:05:00,15.0,0,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp","Cyclone_Inlet_Gas_Temp: 3.99, Cyclone_Material_Temp: 2.99"
33,2019-03-22 21:30:00,2019-03-22 22:20:00,50.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.28, Cyclone_Inlet_Gas_Temp: 2.74"
34,2019-03-26 16:15:00,2019-03-26 16:30:00,15.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.60, Cyclone_Inlet_Gas_Temp: 2.61"
35,2019-03-26 21:45:00,2019-03-26 22:00:00,15.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 4.99, Cyclone_Inlet_Draft: 3.75"
36,2019-03-27 19:00:00,2019-03-27 19:15:00,15.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp","Cyclone_Gas_Outlet_Temp: 4.77, Cyclone_Material_Temp: 2.06"
37,2019-03-27 22:05:00,2019-03-27 22:35:00,30.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.99, Cyclone_Inlet_Gas_Temp: 2.62"
38,2019-03-27 23:05:00,2019-03-27 23:20:00,15.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 5.24, Cyclone_Inlet_Gas_Temp: 3.46"
39,2019-03-28 00:15:00,2019-03-28 00:35:00,20.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 5.38, Cyclone_Inlet_Gas_Temp: 2.44"
40,2019-03-28 01:35:00,2019-03-28 01:55:00,20.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp","Cyclone_Gas_Outlet_Temp: 5.25, Cyclone_Material_Temp: 2.58"
41,2019-03-28 04:40:00,2019-03-28 04:50:00,10.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp","Cyclone_Gas_Outlet_Temp: 4.95, Cyclone_Material_Temp: 3.14"
42,2019-03-28 05:15:00,2019-03-28 06:30:00,75.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp","Cyclone_Gas_Outlet_Temp: 5.45, Cyclone_Material_Temp: 3.59"
43,2019-03-28 07:30:00,2019-03-28 08:50:00,80.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp","Cyclone_Gas_Outlet_Temp: 5.80, Cyclone_Material_Temp: 3.42"
44,2019-03-28 17:10:00,2019-03-28 17:30:00,20.0,0,"Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp","Cyclone_Gas_Outlet_Temp: 5.07, Cyclone_Material_Temp: 2.68"
45,2019-03-31 15:50:00,2019-03-31 16:05:00,15.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 6.91, Cyclone_Outlet_Gas_draft: 5.79"
46,2019-06-27 00:15:00,2019-06-27 00:30:00,15.0,0,"Cyclone_Inlet_Draft, Cyclone_Inlet_Gas_Temp","Cyclone_Inlet_Draft: 3.35, Cyclone_Inlet_Gas_Temp: 2.86"
47,2019-07-31 01:10:00,2019-07-31 01:25:00,15.0,0,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft","Cyclone_Inlet_Gas_Temp: 4.07, Cyclone_Inlet_Draft: 3.63"
48,2019-08-31 04:40:00,2019-08-31 05:35:00,55.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 6.99, Cyclone_Outlet_Gas_draft: 6.01"
49,2019-09-01 13:15:00,2019-09-01 13:30:00,15.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 5.86, Cyclone_Outlet_Gas_draft: 4.70"
50,2019-11-03 20:20:00,2019-11-03 20:40:00,20.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 5.83, Cyclone_Outlet_Gas_draft: 4.67"
51,2019-11-04 18:35:00,2019-11-04 18:45:00,10.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 3.41, Cyclone_Outlet_Gas_draft: 2.43"
52,2019-11-04 19:05:00,2019-11-04 19:15:00,10.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 4.19, Cyclone_Outlet_Gas_draft: 2.97"
53,2019-11-11 15:30:00,2019-11-11 16:10:00,40.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 5.50, Cyclone_Outlet_Gas_draft: 4.43"
54,2019-11-14 22:05:00,2019-11-14 22:20:00,15.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 5.12, Cyclone_Outlet_Gas_draft: 4.25"
55,2020-01-27 10:20:00,2020-01-27 10:40:00,20.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 5.42, Cyclone_Outlet_Gas_draft: 4.54"
56,2020-02-16 00:25:00,2020-02-16 01:05:00,40.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 3.47, Cyclone_Outlet_Gas_draft: 3.35"
57,2020-02-17 17:35:00,2020-02-17 18:45:00,70.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 4.92, Cyclone_Outlet_Gas_draft: 4.53"
58,2020-02-17 20:50:00,2020-02-17 21:05:00,15.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 4.09, Cyclone_Outlet_Gas_draft: 3.40"
59,2020-02-18 01:00:00,2020-02-18 03:30:00,150.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 4.47, Cyclone_Outlet_Gas_draft: 3.99"
60,2020-02-18 03:55:00,2020-02-18 04:05:00,10.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 4.23, Cyclone_Outlet_Gas_draft: 3.74"
61,2020-02-18 04:30:00,2020-02-18 05:15:00,45.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 4.15, Cyclone_Outlet_Gas_draft: 3.64"
62,2020-02-18 06:45:00,2020-02-18 07:05:00,20.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 3.72, Cyclone_Outlet_Gas_draft: 3.41"
63,2020-02-18 16:05:00,2020-02-18 16:45:00,40.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 4.33, Cyclone_Outlet_Gas_draft: 3.65"
64,2020-02-18 17:10:00,2020-02-18 17:30:00,20.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 4.23, Cyclone_Outlet_Gas_draft: 3.53"
65,2020-02-18 20:20:00,2020-02-18 21:15:00,55.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 4.78, Cyclone_Outlet_Gas_draft: 4.26"
66,2020-02-18 21:45:00,2020-02-18 22:30:00,45.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 4.71, Cyclone_Outlet_Gas_draft: 4.08"
67,2020-02-18 23:55:00,2020-02-19 00:35:00,40.0,0,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft","Cyclone_Inlet_Draft: 5.26, Cyclone_Outlet_Gas_draft: 4.58"
68,2020-07-21 16:50:00,2020-07-21 17:55:00,65.0,0,"Cyclone_Outlet_Gas_draft, Cyclone_Material_Temp","Cyclone_Outlet_Gas_draft: 2.98, Cyclone_Material_Temp: 2.86"
69,2018-03-11 13:00:00,2018-03-11 13:15:00,15.0,1,"Cyclone_Material_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Material_Temp: 6.71, Cyclone_Inlet_Gas_Temp: 3.66"
70,2018-03-17 09:55:00,2018-03-17 10:05:00,10.0,1,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp","Cyclone_Inlet_Gas_Temp: 4.55, Cyclone_Gas_Outlet_Temp: 3.99"
71,2018-03-17 14:20:00,2018-03-17 14:35:00,15.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.35, Cyclone_Inlet_Gas_Temp: 4.27"
72,2018-03-19 05:20:00,2018-03-19 05:35:00,15.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 6.21, Cyclone_Inlet_Gas_Temp: 4.83"
73,2018-03-19 06:00:00,2018-03-19 07:10:00,70.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 6.16, Cyclone_Inlet_Gas_Temp: 3.96"
74,2018-03-19 07:30:00,2018-03-19 07:50:00,20.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 6.21, Cyclone_Inlet_Gas_Temp: 3.74"
75,2018-03-19 10:20:00,2018-03-19 13:35:00,195.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 5.91, Cyclone_Inlet_Gas_Temp: 4.18"
76,2018-03-19 14:30:00,2018-03-19 14:40:00,10.0,1,"Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft","Cyclone_Inlet_Gas_Temp: 3.88, Cyclone_cone_draft: 3.01"
77,2018-04-28 07:40:00,2018-04-28 07:50:00,10.0,1,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp","Cyclone_Inlet_Gas_Temp: 4.67, Cyclone_Gas_Outlet_Temp: 4.46"
78,2018-04-28 15:15:00,2018-04-28 15:40:00,25.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.09, Cyclone_Inlet_Gas_Temp: 3.24"
79,2018-04-28 16:10:00,2018-04-28 16:35:00,25.0,1,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp","Cyclone_Inlet_Gas_Temp: 5.11, Cyclone_Gas_Outlet_Temp: 4.37"
80,2018-04-28 18:05:00,2018-04-28 19:50:00,105.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.41, Cyclone_Inlet_Gas_Temp: 2.82"
81,2018-04-28 20:15:00,2018-04-28 21:30:00,75.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.40, Cyclone_Inlet_Gas_Temp: 2.70"
82,2018-04-28 21:50:00,2018-04-28 22:05:00,15.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 4.35, Cyclone_Inlet_Draft: 2.48"
83,2018-04-28 22:25:00,2018-04-28 22:50:00,25.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.38, Cyclone_Inlet_Gas_Temp: 3.45"
84,2018-04-28 23:10:00,2018-04-28 23:30:00,20.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.39, Cyclone_Inlet_Gas_Temp: 2.73"
85,2018-04-29 00:55:00,2018-04-29 01:40:00,45.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.34, Cyclone_Inlet_Gas_Temp: 3.22"
86,2018-05-04 15:45:00,2018-05-04 15:55:00,10.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 6.21, Cyclone_Inlet_Draft: 2.25"
87,2018-05-06 16:10:00,2018-05-06 16:25:00,15.0,1,"Cyclone_Material_Temp, Cyclone_cone_draft","Cyclone_Material_Temp: 6.71, Cyclone_cone_draft: 3.36"
88,2018-05-12 10:15:00,2018-05-12 10:40:00,25.0,1,"Cyclone_Material_Temp, Cyclone_Inlet_Draft","Cyclone_Material_Temp: 6.25, Cyclone_Inlet_Draft: 3.20"
89,2018-05-16 18:55:00,2018-05-16 19:15:00,20.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Outlet_Gas_draft","Cyclone_Gas_Outlet_Temp: 5.43, Cyclone_Outlet_Gas_draft: 2.54"
90,2018-05-16 22:50:00,2018-05-16 23:10:00,20.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Outlet_Gas_draft","Cyclone_Gas_Outlet_Temp: 5.63, Cyclone_Outlet_Gas_draft: 2.86"
91,2018-05-17 06:05:00,2018-05-17 06:20:00,15.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 5.69, Cyclone_Inlet_Draft: 2.60"
92,2018-05-17 06:55:00,2018-05-17 07:05:00,10.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 5.71, Cyclone_Inlet_Draft: 2.54"
93,2018-05-17 07:25:00,2018-05-17 07:45:00,20.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 5.42, Cyclone_Inlet_Draft: 1.97"
94,2018-05-17 10:10:00,2018-05-17 13:10:00,180.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.76, Cyclone_Inlet_Gas_Temp: 3.36"
95,2018-05-17 13:30:00,2018-05-17 14:00:00,30.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 4.46, Cyclone_Inlet_Draft: 2.75"
96,2018-05-17 14:20:00,2018-05-17 14:30:00,10.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 4.56, Cyclone_Inlet_Draft: 2.81"
97,2018-05-17 14:50:00,2018-05-17 15:15:00,25.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 4.49, Cyclone_Inlet_Draft: 2.60"
98,2018-05-17 16:35:00,2018-05-17 19:25:00,170.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 4.69, Cyclone_Inlet_Draft: 2.77"
99,2018-05-17 20:40:00,2018-05-17 21:05:00,25.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 4.72, Cyclone_Inlet_Draft: 2.80"
100,2018-05-18 05:55:00,2018-05-18 08:20:00,145.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 4.86, Cyclone_Inlet_Draft: 2.85"
101,2018-05-18 13:25:00,2018-05-18 14:10:00,45.0,1,"Cyclone_Inlet_Draft, Cyclone_Gas_Outlet_Temp","Cyclone_Inlet_Draft: 3.69, Cyclone_Gas_Outlet_Temp: 3.48"
102,2018-05-20 07:35:00,2018-05-20 07:45:00,10.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 5.50, Cyclone_Inlet_Draft: 2.59"
103,2018-05-20 08:05:00,2018-05-20 08:45:00,40.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 5.17, Cyclone_Inlet_Draft: 2.64"
104,2018-05-20 10:55:00,2018-05-20 11:10:00,15.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp","Cyclone_Gas_Outlet_Temp: 4.92, Cyclone_Inlet_Gas_Temp: 3.67"
105,2018-05-20 12:30:00,2018-05-20 12:40:00,10.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 6.21, Cyclone_Inlet_Draft: 2.87"
106,2018-05-20 13:45:00,2018-05-20 20:20:00,395.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 6.12, Cyclone_Inlet_Draft: 2.72"
107,2018-05-21 02:30:00,2018-05-21 03:25:00,55.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 4.23, Cyclone_Inlet_Draft: 2.98"
108,2018-05-21 04:35:00,2018-05-21 04:45:00,10.0,1,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft","Cyclone_Gas_Outlet_Temp: 3.99, Cyclone_Inlet_Draft: 2.58"
